0.827696	0.942606	0.942606	0.942606
1.061160	0.942606	0.942601	0.942601
1.104302	0.942606	0.942595	0.942606
1.428641	0.942606	0.942540	0.942606
1.517631	0.942606	0.942546	0.942606
1.721424	0.942606	0.942431	0.942606
1.785955	0.942606	0.942338	0.942606
2.127474	0.942606	0.942142	0.942601
2.374704	0.942606	0.942021	0.942595
2.400301	0.942606	0.941999	0.942595
2.424233	0.942606	0.941874	0.942595
2.448583	0.942606	0.941868	0.942595
2.462141	0.942606	0.941896	0.942595
2.472356	0.942606	0.941896	0.942590
2.473869	0.942606	0.941737	0.942579
2.473869	0.942606	0.941863	0.942573
2.474832	0.942606	0.941945	0.942573
2.572843	0.942584	0.941852	0.942568
2.579902	0.942606	0.941781	0.942573
2.598848	0.942601	0.941666	0.942573
2.605389	0.942606	0.941622	0.942573
2.763592	0.942606	0.941600	0.942579
2.821212	0.942606	0.941442	0.942579
2.832074	0.942579	0.941513	0.942568
2.891772	0.942606	0.941284	0.942584
2.891772	0.942606	0.941371	0.942573
2.894741	0.942606	0.941333	0.942568
3.151131	0.942606	0.941147	0.942562
3.285069	0.942606	0.941234	0.942573
3.351257	0.942595	0.941103	0.942579
4.199273	0.942622	0.940885	0.942568
6.868556	0.942622	0.940065	0.942573
6.868556	0.942622	0.940027	0.942568
9.132687	0.942622	0.939043	0.942595
9.215655	0.942612	0.938726	0.942595
9.242005	0.942622	0.938245	0.942595
9.312132	0.942612	0.938054	0.942590
9.489272	0.942622	0.937802	0.942579
9.562353	0.942622	0.937354	0.942579
9.578313	0.942612	0.937075	0.942573
9.716943	0.942622	0.936786	0.942568
9.724244	0.942622	0.936731	0.942579
9.749194	0.942622	0.936775	0.942579
10.094609	0.942612	0.936146	0.942590
10.185688	0.942622	0.935933	0.942579
10.185688	0.942612	0.935316	0.942584
10.384144	0.942622	0.935097	0.942590
10.412883	0.942622	0.934911	0.942579
10.599546	0.942612	0.934764	0.942579
11.283718	0.942622	0.933080	0.942579
11.284043	0.942622	0.933441	0.942562
12.075907	0.942622	0.931304	0.942568
12.091881	0.942622	0.931485	0.942573
12.310830	0.942622	0.931687	0.942568
12.318385	0.942622	0.931370	0.942568
13.728445	0.942622	0.927517	0.942551
