4.295603	0.488011	0.542549	0.350056
4.755644	0.467017	0.510490	0.361779
4.847120	0.488221	0.507101	0.407899
4.872505	0.490518	0.525980	0.347605
4.888537	0.540308	0.542647	0.327185
4.902896	0.551961	0.549580	0.407843
4.947591	0.419482	0.431443	0.362857
4.976014	0.475238	0.513011	0.381779
4.985073	0.439734	0.472717	0.359524
4.992040	0.538936	0.557913	0.323852
5.026563	0.456317	0.456345	0.330966
5.053814	0.523669	0.555546	0.347661
5.087086	0.453978	0.516597	0.316919
5.115622	0.510798	0.521204	0.364202
5.130784	0.497745	0.517703	0.394776
5.134873	0.495294	0.522325	0.367591
5.168527	0.521261	0.546148	0.373599
5.180873	0.418291	0.432647	0.357913
5.183110	0.492899	0.497479	0.359398
5.186958	0.545000	0.543810	0.432759
5.199647	0.483403	0.521317	0.311961
5.200394	0.485742	0.492759	0.386429
5.204391	0.456148	0.490560	0.398347
5.204708	0.522521	0.522283	0.316807
5.207661	0.460966	0.438543	0.354664
5.240580	0.450392	0.446919	0.335672
5.245059	0.456176	0.476345	0.357045
5.256425	0.477465	0.509622	0.331134
5.275960	0.509608	0.518992	0.361527
5.281817	0.464566	0.458585	0.357073
5.286199	0.439692	0.496471	0.332283
5.287165	0.425630	0.469258	0.313263
5.294349	0.468123	0.488039	0.347409
5.301421	0.488403	0.496541	0.372325
5.311520	0.482549	0.469118	0.368852
5.318629	0.453964	0.446751	0.363950
5.322034	0.464622	0.445574	0.367759
5.324811	0.495210	0.546036	0.330868
5.326612	0.469216	0.496499	0.352171
5.327714	0.395966	0.423123	0.356975
5.332498	0.449174	0.457493	0.357955
5.362691	0.449132	0.430154	0.291891
5.363273	0.551919	0.560350	0.359384
5.387364	0.546022	0.514174	0.394818
5.391844	0.424384	0.429104	0.366429
5.392752	0.423361	0.452647	0.381849
5.405926	0.456275	0.432619	0.372423
5.425027	0.514258	0.489440	0.371246
5.427854	0.484594	0.510728	0.362927
5.431487	0.510546	0.511737	0.387731
5.435614	0.395882	0.403025	0.339286
5.444510	0.436120	0.478711	0.403067
5.449085	0.481092	0.502297	0.400588
5.461691	0.471625	0.465812	0.355784
5.463613	0.444538	0.451639	0.371050
5.465359	0.449076	0.456162	0.362801
5.468442	0.429020	0.463445	0.323936
5.474242	0.487045	0.492759	0.350070
5.479840	0.527297	0.541331	0.332325
5.482116	0.402997	0.394762	0.365210
5.483534	0.469426	0.484692	0.372367
5.485440	0.464552	0.440840	0.368880
5.486087	0.457521	0.452815	0.365364
5.490508	0.446835	0.433768	0.365280
5.492126	0.394804	0.379440	0.360532
5.501804	0.462241	0.470308	0.334426
5.501945	0.501373	0.529566	0.387577
5.502617	0.458627	0.483431	0.338123
5.503762	0.452731	0.404300	0.359272
5.527406	0.463263	0.447955	0.380658
5.532266	0.465756	0.478669	0.377241
5.534551	0.441933	0.424286	0.357073
5.535377	0.489454	0.490658	0.353333
5.536823	0.474132	0.472983	0.353627
5.543830	0.413739	0.384202	0.384244
5.545640	0.443347	0.432633	0.344048
5.546887	0.451471	0.444440	0.359384
5.549804	0.404160	0.415056	0.358263
5.550317	0.510588	0.488249	0.393641
5.550842	0.478669	0.490560	0.386457
5.551567	0.520252	0.527325	0.347479
5.551574	0.487017	0.521387	0.400686
5.551742	0.392381	0.377157	0.346443
5.553377	0.458571	0.451513	0.352171
5.557247	0.466639	0.446849	0.352171
5.558643	0.466961	0.492689	0.375854
5.559611	0.406583	0.404202	0.330896
5.564269	0.444580	0.485714	0.345210
5.564533	0.479860	0.470490	0.358123
5.565202	0.387563	0.326232	0.320238
5.569075	0.484552	0.482199	0.371078
5.576874	0.490434	0.530784	0.394832
5.581716	0.366359	0.382969	0.359426
5.587504	0.464202	0.458655	0.371176
5.592032	0.498908	0.516625	0.361695
5.596329	0.392325	0.387801	0.360364
5.598245	0.392675	0.391120	0.323894
5.598282	0.465742	0.464566	0.387787
5.598668	0.481036	0.481232	0.373473
5.599916	0.463305	0.437409	0.347633
5.604181	0.413655	0.394958	0.328515
5.605849	0.410266	0.409076	0.341611
5.618485	0.498782	0.479902	0.414692
5.621292	0.453683	0.491709	0.386457
5.622197	0.432745	0.453838	0.365168
5.627157	0.481120	0.488025	0.383123
5.632820	0.383025	0.354622	0.349776
5.633186	0.433796	0.410252	0.365210
5.633794	0.415140	0.414734	0.358067
5.634281	0.423319	0.442129	0.353627
5.634895	0.417115	0.404328	0.315770
5.635862	0.476373	0.498655	0.350910
5.650767	0.427899	0.425532	0.328683
5.654093	0.379370	0.359636	0.343950
5.656037	0.463291	0.446863	0.375854
5.656962	0.503599	0.518992	0.442255
5.659430	0.408978	0.406541	0.377283
5.665070	0.453866	0.469174	0.339272
5.669723	0.443333	0.426639	0.363950
5.671222	0.417241	0.424580	0.307479
5.677623	0.417311	0.417017	0.378193
5.678692	0.439832	0.443123	0.332283
5.685013	0.484566	0.457437	0.370070
5.690388	0.419678	0.405532	0.338123
5.694248	0.463263	0.432689	0.365112
5.698764	0.401821	0.424356	0.374720
5.702217	0.366457	0.380462	0.339272
5.704707	0.418571	0.400770	0.358095
5.708243	0.451471	0.464552	0.346331
5.710849	0.475238	0.449132	0.350994
5.717800	0.435000	0.401947	0.365294
5.718910	0.462073	0.474062	0.333305
5.723425	0.488095	0.499902	0.362745
5.725049	0.503347	0.504846	0.367577
5.725883	0.445630	0.416134	0.378333
5.726042	0.378361	0.346387	0.372241
5.728932	0.501303	0.489412	0.357101
5.733072	0.411387	0.374594	0.356919
5.737372	0.377283	0.353627	0.373501
5.738562	0.475070	0.426807	0.397003
5.754927	0.463375	0.453866	0.387731
5.755646	0.475196	0.453964	0.385196
5.762975	0.444468	0.458627	0.372451
