6.830686	0.426190	0.406061	0.378788
6.861292	0.458225	0.435281	0.391991
6.865658	0.451515	0.438961	0.394589
6.893816	0.466450	0.373377	0.372944
6.900088	0.388961	0.401948	0.389177
6.931078	0.397619	0.337013	0.359307
6.941782	0.429437	0.406494	0.382684
6.953993	0.345671	0.355844	0.365368
6.955588	0.388312	0.350866	0.370779
6.963880	0.438312	0.312121	0.396753
6.998202	0.379221	0.384199	0.354978
7.003554	0.448485	0.336147	0.345238
7.023949	0.354978	0.365152	0.322511
7.029301	0.391775	0.317100	0.346104
7.029767	0.467532	0.424675	0.383117
7.031591	0.392641	0.275325	0.335498
7.044931	0.438095	0.350649	0.383983
7.048579	0.341342	0.354762	0.308009
7.052574	0.387879	0.341126	0.383766
7.055634	0.369264	0.350866	0.353896
7.110352	0.438745	0.406277	0.378139
7.321494	0.457576	0.410606	0.392208
7.327779	0.416234	0.443506	0.457143
7.366986	0.472294	0.459091	0.406277
7.392732	0.373377	0.354978	0.397186
7.400254	0.430736	0.392208	0.360390
7.413127	0.453680	0.485498	0.387229
7.418946	0.463636	0.452165	0.425974
7.430582	0.471645	0.426190	0.350216
7.431819	0.504545	0.494589	0.396537
7.432406	0.448268	0.438312	0.416017
7.434110	0.466234	0.388095	0.414935
7.441165	0.435065	0.456710	0.365152
7.441165	0.443939	0.387879	0.382900
7.442989	0.415152	0.439177	0.402381
7.455862	0.383333	0.350866	0.378788
7.465675	0.388961	0.335498	0.364069
7.469202	0.477273	0.458658	0.396970
7.470439	0.359091	0.401515	0.377706
7.475020	0.435281	0.369048	0.396320
7.475020	0.406277	0.323160	0.364935
7.475020	0.355411	0.364286	0.382900
7.476257	0.454113	0.434632	0.337446
7.478548	0.453680	0.384416	0.350433
7.482076	0.388528	0.360173	0.365584
7.484366	0.439610	0.374675	0.368398
7.487894	0.378788	0.402381	0.359307
7.491421	0.333117	0.389827	0.312987
7.491421	0.344589	0.345455	0.341126
7.493712	0.387879	0.383333	0.363853
7.497240	0.340260	0.332251	0.369264
7.497240	0.467316	0.377706	0.400216
7.498476	0.396753	0.379004	0.381818
7.500767	0.400866	0.299351	0.361255
7.504295	0.523593	0.482035	0.369697
7.506585	0.369048	0.342208	0.355628
7.506585	0.341342	0.387879	0.312987
7.510113	0.444156	0.409957	0.336364
7.510113	0.360823	0.382900	0.349567
7.512404	0.448701	0.479221	0.369697
7.513640	0.430736	0.377056	0.393074
7.519459	0.411255	0.327273	0.388312
7.522986	0.434632	0.354978	0.387446
7.522986	0.378355	0.351948	0.378788
7.528804	0.378355	0.299567	0.401082
7.532332	0.391342	0.373593	0.381818
7.534623	0.368398	0.270130	0.383117
7.538150	0.402381	0.321212	0.398052
7.538150	0.391775	0.276190	0.368398
7.541678	0.409524	0.312771	0.368615
7.541678	0.337013	0.382468	0.326407
7.545205	0.378571	0.387229	0.369048
7.547496	0.368831	0.369264	0.363853
7.547496	0.289394	0.294372	0.379221
7.547496	0.348918	0.322944	0.303896
7.547496	0.424459	0.300000	0.370130
7.551024	0.337446	0.336364	0.360390
7.554551	0.490693	0.429221	0.387879
7.556842	0.354978	0.247835	0.331385
7.556842	0.440043	0.291558	0.405628
7.560369	0.424892	0.318831	0.374459
7.562660	0.425758	0.397186	0.378355
7.566188	0.317316	0.284199	0.331602
7.566188	0.443939	0.369697	0.349567
7.569715	0.327273	0.228571	0.383550
7.573243	0.337013	0.360173	0.304329
7.575533	0.382468	0.327489	0.346320
7.591934	0.426190	0.251299	0.387446
7.591934	0.377273	0.379654	0.363420
7.601280	0.383983	0.312771	0.373377
7.603571	0.435065	0.416017	0.360823
7.607098	0.383333	0.266234	0.326840
7.610626	0.458442	0.466234	0.396970
7.619972	0.411039	0.435498	0.425541
7.619972	0.430952	0.391991	0.439610
7.622262	0.454762	0.462338	0.419697
7.625790	0.437013	0.389610	0.359091
7.625790	0.355411	0.284416	0.328139
7.638663	0.424675	0.476407	0.397619
7.640954	0.386580	0.437879	0.406926
7.644482	0.388095	0.425541	0.402381
7.644482	0.364719	0.341775	0.388095
7.653827	0.415584	0.359957	0.365368
7.653827	0.414935	0.382251	0.354978
7.657355	0.434632	0.374892	0.391991
7.657355	0.406277	0.317532	0.345887
7.659646	0.398918	0.341342	0.402165
7.663173	0.372944	0.316883	0.330519
7.663173	0.332468	0.344589	0.365368
7.666701	0.374026	0.326840	0.392424
7.666701	0.406061	0.365801	0.384632
7.666701	0.374026	0.345887	0.350216
7.666701	0.382684	0.317316	0.364069
7.672519	0.416667	0.383550	0.354329
7.672519	0.317100	0.401732	0.370563
7.676046	0.425541	0.364502	0.377273
7.676046	0.452381	0.377706	0.383983
7.685392	0.324026	0.252381	0.284416
7.685392	0.378788	0.327056	0.374242
7.694738	0.410390	0.271645	0.359740
7.694738	0.434848	0.303030	0.382900
7.694738	0.415584	0.401299	0.379221
7.694738	0.345022	0.314286	0.374459
7.704084	0.350216	0.290043	0.356277
7.704084	0.375108	0.364719	0.387662
7.704084	0.402381	0.332251	0.336797
