0.494652	0.749127	0.749444	0.749286
2.177891	0.670159	0.669683	0.627302
2.178661	0.669603	0.669365	0.621111
2.188418	0.658333	0.658175	0.629444
2.199107	0.712143	0.712143	0.612540
2.216842	0.644206	0.672302	0.606746
2.225979	0.641746	0.663651	0.664365
2.245578	0.701349	0.701111	0.640794
2.248093	0.664444	0.663810	0.641111
2.258635	0.683651	0.683571	0.672381
2.264784	0.629762	0.652381	0.640556
2.266548	0.712063	0.711746	0.641270
2.269014	0.641270	0.641429	0.640873
2.269371	0.615397	0.609603	0.641190
2.273095	0.609762	0.606746	0.641190
2.274636	0.646905	0.649365	0.675556
2.275681	0.643730	0.658175	0.640635
2.277808	0.681032	0.680556	0.641270
2.279596	0.609683	0.618333	0.641270
2.282395	0.623889	0.615238	0.640556
2.291827	0.640635	0.626587	0.641270
2.294402	0.618175	0.618254	0.640873
2.300768	0.627063	0.601508	0.640794
2.305496	0.641270	0.641190	0.640952
2.306442	0.615317	0.651905	0.641111
2.311277	0.618254	0.641032	0.640873
2.311375	0.640714	0.641111	0.641270
2.312269	0.612222	0.615317	0.640952
2.313598	0.632540	0.584286	0.641349
2.316267	0.640873	0.641032	0.641349
2.316344	0.640952	0.627222	0.641111
2.319301	0.641032	0.640556	0.640952
2.321468	0.640635	0.641190	0.641270
2.569053	0.749286	0.749365	0.749286
2.580307	0.748889	0.749048	0.749603
2.610768	0.749048	0.749127	0.749286
2.618914	0.746587	0.749127	0.749365
2.623477	0.732063	0.732063	0.749206
2.632707	0.749603	0.732460	0.749127
2.644101	0.746190	0.749206	0.749127
2.645327	0.709365	0.732302	0.749286
2.655391	0.732063	0.717937	0.749048
2.657707	0.748968	0.749048	0.749603
2.661250	0.749206	0.749683	0.749365
2.682998	0.749444	0.749286	0.749206
2.685835	0.748810	0.749603	0.749206
2.700694	0.749206	0.749206	0.749365
2.704178	0.749048	0.748968	0.749286
2.706726	0.749524	0.749127	0.749206
2.709041	0.749444	0.749206	0.749286
2.710693	0.749286	0.749206	0.749206
2.718676	0.749127	0.749127	0.748889
2.724470	0.749683	0.749365	0.749286
2.726165	0.748968	0.749365	0.749286
2.732645	0.749286	0.749762	0.749286
2.732865	0.749365	0.748968	0.749603
2.735851	0.749206	0.748968	0.749365
2.738733	0.749444	0.748968	0.749206
2.741127	0.749365	0.749286	0.749365
2.741195	0.749444	0.749444	0.749206
2.743342	0.749206	0.749286	0.749206
2.744435	0.749365	0.749365	0.749286
2.747845	0.749365	0.749286	0.749127
2.749736	0.749603	0.749048	0.749444
2.756962	0.749365	0.749365	0.749524
4.222884	0.689841	0.666746	0.680873
4.247158	0.672302	0.681032	0.692460
4.272760	0.738254	0.729444	0.664048
4.275762	0.751984	0.760714	0.717540
4.285540	0.658254	0.626825	0.695079
4.289647	0.755079	0.735000	0.729206
4.305904	0.709683	0.692381	0.714841
4.307070	0.698016	0.703413	0.726746
4.309540	0.740873	0.706508	0.715476
4.312902	0.689444	0.695159	0.700714
4.316527	0.723571	0.717857	0.709286
4.319713	0.680952	0.712302	0.700794
4.321931	0.717857	0.703571	0.694683
4.324767	0.726429	0.726429	0.666905
4.324952	0.692222	0.672222	0.695079
4.325086	0.729206	0.689444	0.695159
4.327578	0.689603	0.649841	0.666746
4.328034	0.641111	0.669841	0.641111
4.330461	0.697540	0.694841	0.664444
4.334035	0.717857	0.669127	0.709206
4.334436	0.669524	0.655238	0.669127
4.334877	0.641429	0.652302	0.612698
4.336930	0.672381	0.640952	0.686587
4.337267	0.681111	0.649524	0.669524
4.337728	0.703730	0.669603	0.700794
4.344169	0.683968	0.592460	0.660714
4.344354	0.740635	0.755159	0.684048
4.345876	0.712222	0.675238	0.694841
4.346531	0.646349	0.621032	0.649365
4.348024	0.672619	0.640873	0.675000
4.348171	0.763571	0.780873	0.726587
4.350137	0.686508	0.675000	0.609683
4.352436	0.660952	0.683889	0.649524
4.354415	0.675159	0.675000	0.675079
4.362216	0.720635	0.726349	0.712143
4.362253	0.695238	0.652540	0.697937
4.362525	0.672778	0.692381	0.621508
4.362699	0.763571	0.763413	0.695317
4.364204	0.760714	0.723810	0.729603
4.364279	0.714841	0.732143	0.692540
4.365572	0.706984	0.675317	0.723651
4.367036	0.658175	0.669444	0.669444
4.367969	0.660873	0.658095	0.658175
4.368127	0.684048	0.680952	0.663810
4.369009	0.623810	0.624206	0.623651
4.370453	0.760556	0.763651	0.743889
4.370926	0.709127	0.669365	0.672698
4.372223	0.703968	0.718175	0.703810
4.373197	0.760873	0.743413	0.680476
4.373299	0.689524	0.661270	0.697937
4.373301	0.675079	0.629444	0.680635
4.373721	0.669603	0.660794	0.646905
4.374314	0.732460	0.698413	0.644127
4.375103	0.712540	0.678095	0.680635
4.375348	0.743254	0.737698	0.766032
4.377081	0.698095	0.658016	0.692143
4.379175	0.763730	0.755000	0.763413
4.379676	0.672540	0.626508	0.675000
4.380899	0.777698	0.777857	0.700556
4.383445	0.703571	0.715159	0.694921
4.383526	0.692460	0.675317	0.689762
4.384237	0.734921	0.709762	0.695635
